language,family,code,average_edit_distance,sample_mean,sd,z
Tucano,Other,tuca1252,8.375,7.70725,0.3022095438369939,-2.209559603981837
Tuyuca,Other,tuyu1244,3.95,4.3129,0.12503188782455843,2.9024595750262674
Tzeltal,Other,tzel1254,8.444444444444445,10.568888888888889,0.8232200626311484,2.580651931215532
Umbu-Ungu,Other,umbu1258,2.4347826086956523,3.095478260869565,0.12943417977139374,5.104491358780435
Usurufa,Other,usar1243,3.869565217391304,5.411,0.36676032373094775,4.202839519084618
Waffa,Other,waff1241,4.642857142857143,4.642857142857143,0.0,0.0
Wailaki,Other,wail1244,3.1842105263157894,3.213236842105263,0.12709659095597056,0.22837997125768006
Wambaya,Other,wamb1258,24.9,26.113666666666667,1.4621247582914423,0.8300705256402962
Waorani,Other,waor1240,4.5,4.182363636363636,0.09614824051211267,-3.303610777946045
Wappo,Other,wapp1239,3.3333333333333335,3.4293333333333336,0.5339706735728016,0.1797851544124388
Warta_Thuntai,Other,gunt1241,8.285714285714286,8.285714285714286,0.0,0.0
Watam,Other,wata1253,3.7142857142857144,3.7142857142857144,0.0,0.0
Wersing,Other,wers1238,7.571428571428571,7.571428571428571,0.0,0.0
Western_Apache,Other,west2615,4.583333333333333,4.205479166666667,0.15461830286223124,-2.4437867941374565
Western_Pantar,Other,lamm1241,7.6521739130434785,9.024,0.5703012997486419,2.4054409266841015
Wichí,Other,wich1264,7.5,7.5,0.0,0.0
Wipi,Other,wipi1242,5.571428571428571,5.571428571428571,0.0,0.0
Xibe,Other,xibe1242,9.956521739130435,11.484434782608696,0.5280243276573253,2.893641378716623
Yale,Other,kosa1249,4.857142857142857,4.857142857142857,0.0,0.0
Yalic,Other,yali1257,4.785714285714286,4.785714285714286,0.0,0.0
Yamana,Other,yama1264,7.666666666666667,7.916979166666667,0.10648034242873383,2.3507860163722825
Yanomámi,Other,yano1262,4.0,4.0,0.0,0.0
Yawa,Other,nucl1454,6.978260869565218,7.146456521739131,0.0786611860746521,2.1382292915630545
Yele_(Yélî_Dnye),Other,yele1255,12.130434782608695,12.355586956521739,0.11380794595441034,1.978351968528067
Yelmek,Other,yelm1242,3.0,3.0,0.0,0.0
Yucatec_Maya,Other,yuca1254,4.55,3.857,0.2602282050791549,-2.663047227295006
Yukulta_(Ganggalida),Other,gang1267a,5.961538461538462,6.258807692307692,0.41573061336595746,0.7150525393412671
Yuracare,Other,yura1255,3.5,3.5,0.0,0.0
Zuni,Other,zuni1245,7.0,7.0,0.0,0.0
Adnyamathanha,Pama-Nyungan,adny1235,5.4375,5.22953125,0.14638187469484287,-1.420727466659005
Alyawarr,Pama-Nyungan,alya1239,4.1875,4.1946875,0.17698974076789617,0.040609698442495304
Arabana,Pama-Nyungan,arab1267,6.8125,6.58865625,0.11338021364543191,-1.9742752531761436
Arabana,Pama-Nyungan,arab1267a,4.857142857142857,4.857142857142857,0.0,0.0
Badimaya,Pama-Nyungan,badi1246,3.75,3.75,0.0,0.0
Bandjalang,Pama-Nyungan,band1339,5.666666666666667,6.0013958333333335,0.10005114702098451,3.3455805019053018
Bindal,Pama-Nyungan,bind1236,4.0,4.0,0.0,0.0
Biri,Pama-Nyungan,biri1256,5.8,6.149325,0.12663414065954165,2.758537296345441
Bunganditj,Pama-Nyungan,bung1264,18.456521739130434,17.30121739130435,0.6048673999860588,-1.9100125876393956
Dharumbal,Pama-Nyungan,dhar1248,5.125,5.125,0.0,0.0
Dharumbal,Pama-Nyungan,dhar1248a,8.714285714285714,8.714285714285714,0.0,0.0
Dhuwal-Dhuwala_(Yolngu),Pama-Nyungan,dhuw1248,6.973684210526316,8.267394736842105,0.4351636473195169,2.9729287689462907
Dhuwal,Pama-Nyungan,dhuw1249,6.535714285714286,6.472892857142857,0.06750369879785992,-0.9306368345762444
Diyari,Pama-Nyungan,dier1241,4.2,4.558375,0.11720375888211136,3.057709099248846
Diyari,Pama-Nyungan,dier1241a,5.714285714285714,6.016309523809523,0.19585187846542215,1.5421032051889747
Djambarrpuyngu,Pama-Nyungan,djam1256,6.8125,6.91171875,0.19734134562384573,0.5027773054163834
Djinang,Pama-Nyungan,djin1253,7.6875,7.41221875,0.16324291358209786,-1.6863289435320936
Djinang,Pama-Nyungan,djin1253a,17.966666666666665,20.739633333333334,0.7904637377504905,3.508025143010361
Duungidjawu,Pama-Nyungan,duun1241,12.61111111111111,12.744666666666667,0.22187983856476673,0.6019274054797532
Dyirbal,Pama-Nyungan,dyir1250,7.958333333333333,7.894520833333333,0.21206106796357366,-0.3009156777941027
Gumatj,Pama-Nyungan,guma1253,5.5,5.5536111111111115,0.09699693458506378,0.552709333964528
Gumbaynggir,Pama-Nyungan,kumb1268,5.611111111111111,5.200805555555555,0.16697816652780048,-2.457240752414436
Gunya,Pama-Nyungan,guny1241,4.75,4.75,0.0,0.0
Gupapuyngu,Pama-Nyungan,gupa1247,6.659090909090909,6.174363636363636,0.1708403526556797,-2.8373113564347237
Gurindji,Pama-Nyungan,guri1247,5.375,5.478,0.18086132863383259,0.5694970880620425
Guugu_Yimidhirr,Pama-Nyungan,gugu1255,5.875,6.00228125,0.28853570565768266,0.4411282468832682
Guugu_Yimidhirr,Pama-Nyungan,gugu1255a,6.586956521739131,6.7375,0.16619820827622145,0.9058068665256951
Jaru,Pama-Nyungan,jaru1254,4.15,4.20305,0.1354447961082034,0.3916724859448976
Kala_Lagaw_Ya,Pama-Nyungan,kala1377,6.086956521739131,6.109108695652174,0.08006437392041518,0.27667953708178294
Kalkatungu,Pama-Nyungan,kalk1246,6.375,6.418395833333333,0.06979426094162877,0.6217679326044682
Karajarri,Pama-Nyungan,kara1476,5.617647058823529,4.7765,0.1715091854531776,-4.904384896942815
Kariyarra,Pama-Nyungan,kari1304,4.739130434782608,5.052913043478261,0.1381727262823588,2.270944615035181
Kartujarra,Pama-Nyungan,kart1247,5.1,5.3478,0.13928230167382918,1.7791205129586232
Karuwali,Pama-Nyungan,karr1236,5.0,5.0,0.0,0.0
Kaurna,Pama-Nyungan,kaur1267,6.75,6.6484,0.23763977500128775,-0.4275378564024048
Kukatja,Pama-Nyungan,kuka1246,5.458333333333333,5.12025,0.07313758302333308,-4.622566392787056
Kuku-Yalanji,Pama-Nyungan,kuku1273,10.195652173913043,10.473260869565218,0.11370304335535016,2.441523880628058
Kunjen,Pama-Nyungan,kunj1248,2.0555555555555554,2.012611111111111,0.1486838724642589,-0.2888305485503638
Kuuku_Ya'u,Pama-Nyungan,kuuk1238,5.346153846153846,5.3885,0.10790274542348563,0.39244741808892786
Malgana,Pama-Nyungan,malg1242,4.5,4.5,0.0,0.0
Malgana,Pama-Nyungan,malg1242a,13.333333333333334,13.333333333333334,0.0,0.0
Margany,Pama-Nyungan,marg1253,5.75,5.75,0.0,0.0
MartuWangka,Pama-Nyungan,mart1256,4.916666666666667,4.998916666666667,0.09170612946170782,0.8968866146983545
Mudburra,Pama-Nyungan,mudb1240,7.125,6.22,0.21045373636538303,-4.30023251489709
Muruwari,Pama-Nyungan,muru1266,5.214285714285714,5.639928571428571,0.18970805810659672,2.2436730489523478
Ngaanyatjarra,Pama-Nyungan,ngaa1240,6.9375,5.97765625,0.20743465847339368,-4.6272101155319385
Ngadjumaya,Pama-Nyungan,ngad1258,9.625,9.625,0.0,0.0
Ngarinyman,Pama-Nyungan,ngar1235,6.5625,6.9223125,0.10405307244687989,3.4579709328976143
Ngarla,Pama-Nyungan,ngar1286,6.0,6.0,0.0,0.0
Ngarluma,Pama-Nyungan,ngar1287,9.75,9.75,0.0,0.0
Ngarrindjeri,Pama-Nyungan,narr1259,5.9,5.9837,0.06366602990106529,1.3146728346351455
Ngiyambaa,Pama-Nyungan,wang1291,4.125,4.05825,0.05936770607430039,-1.124348646997752
Nhanta,Pama-Nyungan,nhan1238,5.0,5.1656,0.10667952249855883,1.5523129099329964
Nyamal,Pama-Nyungan,nyam1271,5.333333333333333,5.455766666666666,0.18033098685577012,0.6789367455259165
Nyangumarta,Pama-Nyungan,nyan1301,6.5625,6.50346875,0.21161242379369255,-0.27895928292731853
Nyawaygi,Pama-Nyungan,nyaw1247,6.571428571428571,6.571428571428571,0.0,0.0
Paakantyi,Pama-Nyungan,darl1243,6.1875,6.00865625,0.10163145662841754,-1.759728296071605
Payungu,Pama-Nyungan,bayu1240,5.3125,5.81040625,0.17630190763594583,2.8241682502276153
PintupiLuritja,Pama-Nyungan,pint1250,6.75,6.95728125,0.07208957530604064,2.875329048895527
Pirriya,Pama-Nyungan,pirr1240,6.0,6.0,0.0,0.0
Pitjantjatjara,Pama-Nyungan,pitj1243,8.416666666666666,8.060208333333334,0.16285352171022371,-2.1888279086012203
Pitta_Pitta,Pama-Nyungan,pitt1247,4.708333333333333,4.732104166666667,0.07696151908044155,0.30886647791460614
Ritharrngu,Pama-Nyungan,rita1239,4.55,4.891175,0.1566318227656912,2.178197214178951
Thayore_(Kuuk_Thaayorre),Pama-Nyungan,thay1249,10.766666666666667,12.8794,0.5567115860229913,3.7950231077929826
Umpila,Pama-Nyungan,umpi1239,3.8636363636363638,4.664272727272727,0.22559213010328263,3.5490438574688246
Uradhi_(Atampaya),Pama-Nyungan,atam1239,7.214285714285714,7.214285714285714,0.0,0.0
Wajarri,Pama-Nyungan,waja1257,6.9,6.2006,0.2414911136210978,-2.8961728219008793
Wakaya,Pama-Nyungan,waga1260,7.133333333333334,6.408033333333333,0.3526326918635402,-2.056814404152503
Wangkajunga,Pama-Nyungan,wang1288,8.804347826086957,8.448586956521739,0.21202384426700438,-1.677928587679053
Wangkangurru,Pama-Nyungan,wang1290,7.375,6.94384375,0.17375310728366336,-2.481430443117826
Wangkangurru,Pama-Nyungan,wang1290a,4.428571428571429,4.428571428571429,0.0,0.0
Wangkumara,Pama-Nyungan,wong1246,4.625,4.625,0.0,0.0
Warlmanpa,Pama-Nyungan,warl1255,6.75,6.52103125,0.08523583156701424,-2.686296898740054
Warlpiri,Pama-Nyungan,warl1254,5.708333333333333,5.860895833333333,0.11411014353464106,1.3369757961410844
Warlpiri,Pama-Nyungan,warl1254a,8.826086956521738,8.538978260869564,0.1549665583260363,-1.8527138935880734
Warnman,Pama-Nyungan,wanm1242,8.0625,8.18640625,0.04800853536513487,2.5809212686372303
Warrnambool,Pama-Nyungan,warr1257,6.142857142857143,6.142857142857143,0.0,0.0
Warumungu,Pama-Nyungan,waru1265,6.375,6.31153125,0.12857758467640742,-0.4936221982994366
Warungu,Pama-Nyungan,waru1264,5.0,5.0,0.0,0.0
Wathwurrung,Pama-Nyungan,wath1238,13.571428571428571,13.571428571428571,0.0,0.0
WikMungkan,Pama-Nyungan,wikm1247,4.8,4.60845,0.17397230775000905,-1.101037300000922
Wiradjuri,Pama-Nyungan,wira1262,7.625,8.072270833333333,0.09658341316939183,4.630928009852906
Wirangu,Pama-Nyungan,wira1265,5.35,5.455775,0.16149568176960719,0.6549710731640555
Woiwurrung,Pama-Nyungan,woiw1237,5.0,5.0,0.0,0.0
Wulguru,Pama-Nyungan,wulg1239,5.291666666666667,5.854583333333333,0.12406081383730488,4.537425229249933
Yadhaykenu,Pama-Nyungan,yadh1237,8.214285714285714,8.214285714285714,0.0,0.0
Yalarnnga,Pama-Nyungan,yala1262,6.583333333333333,5.8551875,0.15368310425915133,-4.737969322284651
Yalarnnga,Pama-Nyungan,yala1262a,5.764705882352941,4.8220882352941175,0.2288097684508077,-4.119656487749469
Yandruwandha,Pama-Nyungan,yand1253,4.25,4.57940625,0.15185034178340606,2.1692822428404757
Yandruwandha,Pama-Nyungan,yand1253a,4.928571428571429,4.928571428571429,0.0,0.0
Yanyuwa,Pama-Nyungan,yany1243,7.0625,8.3239375,0.277099004106523,4.552298930367411
Yarluyandi,Pama-Nyungan,ngam1265,3.8125,4.51384375,0.1552575809417285,4.517291495500176
Yidiny,Pama-Nyungan,yidi1250,5.625,5.33496875,0.17085473010641888,-1.6975312876579467
Yidiny,Pama-Nyungan,yidi1250a,8.285714285714286,8.285714285714286,0.0,0.0
Yindjibarndi,Pama-Nyungan,yind1247,5.125,5.1265,0.09501717022537368,0.015786620422836926
Yir-Yoront,Pama-Nyungan,yiry1245,4.7272727272727275,5.046363636363637,0.17741739338895576,1.7985322802672443
Yorta_Yorta,Pama-Nyungan,yort1237,5.25,5.25,0.0,0.0
Yugambal_(Yugambeh),Pama-Nyungan,yuga1244,16.097560975609756,14.134170731707316,0.44989273573817756,-4.364129686781755
Yugambeh,Pama-Nyungan,yugu1249,6.541666666666667,7.1740208333333335,0.1306629176869824,4.8395840063937765
Yulparija,Pama-Nyungan,yulp1239,6.9375,6.94778125,0.24255920267584208,0.04238655918464648
Yuwaalaraay,Pama-Nyungan,gami1243,6.625,6.1653125,0.09449207888347955,-4.864825765626894
Shipibo,Pano-Tacanan,ship1254,5.125,5.292520833333334,0.10356918864823612,1.617477509670407
Okinaken,Salishan,okan1243,11.375,11.375,0.0,0.0
Spokäne,Salishan,spok1245,10.9375,10.890625,0.21821085067051627,-0.2148151654968712
Burmese,Sino-Tibetan,nucl1310,3.857142857142857,3.857142857142857,0.0,0.0
Chepang,Sino-Tibetan,chep1245,7.642857142857143,7.642857142857143,0.0,0.0
Dzonghka_Lhop,Sino-Tibetan,dzon1239,5.5,5.5,0.0,0.0
Dzonghka_Wang,Sino-Tibetan,wang1287,6.571428571428571,6.571428571428571,0.0,0.0
Jinghpaw,Sino-Tibetan,jing1260,1.5,1.5,0.0,0.0
Lisu,Sino-Tibetan,lisu1250a,3.1666666666666665,3.1654166666666668,0.06375737214238442,-0.019605575920039846
Lisu,Sino-Tibetan,lisu1250b,3.1666666666666665,3.16125,0.06331975470404334,-0.08554465651334463
Lisu,Sino-Tibetan,lisu1250c,3.4166666666666665,3.4178333333333333,0.05363315583007565,0.021752713384293028
Lisu,Sino-Tibetan,lisu1250d,3.3333333333333335,3.3350833333333334,0.14189830225812886,0.012332776165400999
Manange,Sino-Tibetan,mana1288,6.588235294117647,7.300911764705883,0.21192714064019633,3.3628371922320097
Burmese,Sino-Tibetan,burm1266,9.166666666666666,9.088166666666666,0.12379538569648679,-0.6341108722134526
Chinese,Sino-Tibetan,sini1245,10.875,10.875,0.0,0.0
Karen_(Pwo_dialect),Sino-Tibetan,pwoo1239,8.4375,8.4375,0.0,0.0
Karen_(Sgau_dialect),Sino-Tibetan,sgaw1245,6.5,6.5,0.0,0.0
Karen,Sino-Tibetan,kare1337,10.0625,10.0625,0.0,0.0
Prakaa,Sino-Tibetan,prak1243,1.8,1.8,0.0,0.0
Sangtam_Naga,Sino-Tibetan,sang1321,6.0,6.0,0.0,0.0
Sherpa,Sino-Tibetan,sher1255,8.142857142857142,8.142857142857142,0.0,0.0
Suzhou,Sino-Tibetan,shan1293,16.5,16.5,0.0,0.0
Suzhou,Sino-Tibetan,suzh1234,5.0,5.0,0.0,0.0
Dehong,Tai-Kadai,deho1238,18.928571428571427,18.928571428571427,0.0,0.0
Turung,Tai-Kadai,turu1249,2.9285714285714284,2.9285714285714284,0.0,0.0
Aché,Tupian,ache1246,3.8333333333333335,3.8248125,0.036436170512348556,-0.23385644576576786
Anambé,Tupian,anam1249,4.875,4.875,0.0,0.0
Araweté,Tupian,araw1273,4.5,4.31395,0.10592623786327855,-1.7564109115263669
Avá_Canoeiro,Tupian,avac1239,5.625,5.625,0.0,0.0
Awetí,Tupian,awet1244,4.25,4.463291666666667,0.16279409340453035,1.31019290814596
Chiriguano,Tupian,east2555,5.8125,5.7374583333333335,0.14553600105335654,-0.5156227058839868
Cinta_Larga,Tupian,cint1239,4.2,4.372975,0.11168705553184476,1.5487470698937051
Cocama_Cocamilla,Tupian,coca1259,4.541666666666667,4.5060625,0.06167892644210326,-0.5772501034058728
Emerillon,Tupian,emer1243,6.75,6.0895,0.31103495421373906,-2.1235555395041326
Guajá,Tupian,guaj1256,7.583333333333333,7.1574583333333335,0.2808008020107035,-1.516644528614153
Guarayu,Tupian,guar1292,6.214285714285714,6.163428571428572,0.1799859037196599,-0.2825618107091104
Jurúna,Tupian,juru1256,4.571428571428571,4.330321428571429,0.12590198257922966,-1.9150384919905028
Kaiwá,Tupian,kaiw1246,5.214285714285714,5.214285714285714,0.0,0.0
Kamayurá,Tupian,kama1373,4.645833333333333,4.6686875,0.11532003933353716,0.19818035788703062
Karitiana,Tupian,kari1311,4.4375,5.811875,0.4409847099269876,3.116604655584432
Kayabí,Tupian,kaya1329,7.520833333333333,8.219833333333334,0.12476916735676598,5.602345634008075
Mbyá_Guaraní,Tupian,mbya1239,3.25,3.25,0.0,0.0
Mundurukú,Tupian,mund1330,6.461538461538462,6.402461538461538,0.23090619892564185,-0.255848146787726
Paraguayan_Guaraní,Tupian,para1311,8.113636363636363,8.48534090909091,0.25626258597705853,1.450483081786363
Parakanã,Tupian,para1312,3.5,3.728875,0.27543415428800466,0.8309608537533778
Pauserna,Tupian,paus1244,4.678571428571429,4.3901071428571425,0.13769205017834169,-2.0949959372430085
Proto_Tupi_Guarani,Tupian,tupi1276,5.0,5.0,0.0,0.0
Sateré_Mawé,Tupian,sate1243,3.75,4.042875,0.44061881691187094,0.6646901783556352
Sirionó,Tupian,siri1273,5.2272727272727275,5.3463863636363635,0.09398220284698923,1.2674063041229502
Suruí,Tupian,suru1262,5.208333333333333,5.412979166666666,0.09039001022069693,2.2640315321756064
Tapirapé,Tupian,tapi1254,5.3125,5.3125,0.0,0.0
Tembé,Tupian,temb1276,5.5,5.5,0.0,0.0
Tenharim,Tupian,tenh1241,6.75,6.900979166666667,0.126245035160408,1.1959216176290122
Tocantins_Asurini,Tupian,toca1235,6.9,8.05125,0.18036343439973768,6.382945655428668
Tupinambá,Tupian,tupi1273,4.214285714285714,4.32125,0.16932282765434442,0.6317180453225273
Tupí,Tupian,tupi1274,4.521739130434782,4.505717391304348,0.06446898708421195,-0.24851854907393295
Wayampi,Tupian,waya1270,4.846153846153846,4.958269230769231,0.12931933823957656,0.8669653444071952
Kazakh,Turkic,kaza1248,5.0,5.0,0.0,0.0
Kumyk,Turkic,kumy1244,7.916666666666667,7.982708333333333,0.06821706897144307,0.9681105867259172
Nogai,Turkic,noga1249,5.041666666666667,5.041708333333333,0.06926903522431631,0.0006015193734306086
North_Azerbaijani,Turkic,nort2697,6.416666666666667,6.563479166666666,0.14149640491592677,1.0375705311186616
Turkish,Turkic,nucl1301,4.458333333333333,4.5996875,0.0550400531035362,2.568205492112529
ErzyaMordvin,Uralic,erzy1239,3.9583333333333335,4.4053125,0.188720602283224,2.3684704333226896
Estonian,Uralic,esto1258,1.0,1.0,0.0,0.0
Finnish,Uralic,finn1318,1.1666666666666667,1.1666666666666667,0.0,0.0
ForestEnets,Uralic,fore1265,3.375,2.8832291666666667,0.16266009065928783,-3.023303573360288
HillMari,Uralic,west2392,3.7083333333333335,3.6104166666666666,0.14916617967981677,-0.6564267240526217
Hungarian,Uralic,hung1274,1.2083333333333333,1.8129583333333332,0.10457983625194588,5.78146822245335
Ingrian,Uralic,ingr1248,5.916666666666667,5.934395833333333,0.03986991358549541,0.4446753221235018
KazymKhanty,Uralic,nort2672,4.666666666666667,4.694458333333333,0.13854506366240832,0.20059658519762333
Kazym_Berezover_Suryskarer_Khanty,Uralic,khan1273,5.25,4.635979166666667,0.11473777962836071,-5.351513994101732
KomiZyrian,Uralic,komi1268,1.3333333333333333,1.3333333333333333,0.0,0.0
Livonian,Uralic,livv1244,1.1666666666666667,1.1666666666666667,0.0,0.0
Mansi,Uralic,mans1258,3.875,3.9159375,0.10093582998327849,0.4055794657534591
Mari,Uralic,east2328,4.071428571428571,4.071428571428571,0.0,0.0
MeadowMari,Uralic,gras1239,4.666666666666667,4.615104166666667,0.07574454965721955,-0.6807420498682115
MokshaMordvin,Uralic,moks1248,5.916666666666667,6.4801875,0.1728456586537986,3.2602544820754686
Nganasan,Uralic,ngan1291,4.5,4.818875,0.1040944110425684,3.063324887535022
Northern_Sami,Uralic,nort2671,7.291666666666667,7.129125,0.2122983506457578,-0.7656284948623304
Selkup,Uralic,selk1253,8.75,8.75,0.0,0.0
SkoltSaami,Uralic,skol1241,3.75,3.75,0.0,0.0
SosvaMansi,Uralic,nort2677,2.1666666666666665,2.2491666666666665,0.10712231545409213,0.7701476545786191
SouthSaami,Uralic,sout2674,5.625,6.009479166666667,0.18247275492228374,2.107049717260086
TundraNenets,Uralic,nene1249,4.833333333333333,5.002020833333333,0.14230592481219226,1.1853863444029096
Udmurt,Uralic,udmu1245,1.3333333333333333,1.8691666666666666,0.08507113617038646,6.29865025265595
Veps,Uralic,veps1250,1.25,1.350625,0.025315514023030436,3.9748353483345342
Aztec,Uto-Aztecan,clas1250,4.75,4.75,0.0,0.0
Bannock,Uto-Aztecan,bann1248,8.642857142857142,8.642857142857142,0.0,0.0
Cahuilla,Uto-Aztecan,cahu1264,4.34375,4.3353125,0.10106638230580128,-0.08348473357313395
Chemehuevi,Uto-Aztecan,chem1251,8.25,11.123375,1.0645521385214678,2.6991397565466024
Colorado_Ute,Uto-Aztecan,utee1244a,6.571428571428571,6.571428571428571,0.0,0.0
Comanche,Uto-Aztecan,coma1245,3.4,3.2759,0.07759001359846646,-1.5994326362955127
Cora,Uto-Aztecan,elna1235,7.7,7.7,0.0,0.0
Cupeño,Uto-Aztecan,cupe1243,4.875,4.630775,0.08435425309381274,-2.8952304245808524
Eudeve,Uto-Aztecan,eude1234,3.0,3.0,0.0,0.0
Gabrielino,Uto-Aztecan,tong1329,5.818181818181818,5.710772727272727,0.09236739837050877,-1.1628463376033034
Guarijio,Uto-Aztecan,huar1255,4.5,4.5,0.0,0.0
Highland_Puebla_Nahuatl,Uto-Aztecan,high1278,9.75,13.9479375,0.7485364614886358,5.608193743363472
Hopi,Uto-Aztecan,hopi1249,5.0625,5.0625,0.0,0.0
Kawaiisu,Uto-Aztecan,kawa1283,4.357142857142857,4.357142857142857,0.0,0.0
Lower_Pima_Pima_Bajo,Uto-Aztecan,pima1248,5.0,5.0,0.0,0.0
Luiseńo,Uto-Aztecan,luis1253,5.1,5.10055,0.13283859978783874,0.004140362822846064
Mayo,Uto-Aztecan,mayo1264,3.75,3.75,0.0,0.0
Mono,Uto-Aztecan,mono1275,4.214285714285714,4.214285714285714,0.0,0.0
Utahs_(Tabegwaches),Uto-Aztecan,utes1238,12.375,12.375,0.0,0.0
Northern_Paiute,Uto-Aztecan,nort2954,4.8,4.8,0.0,0.0
Northern_Tepehuan,Uto-Aztecan,nort2959,5.0,5.0,0.0,0.0
North_Northern_Paiute,Uto-Aztecan,nort1551,4.357142857142857,4.357142857142857,0.0,0.0
Opata,Uto-Aztecan,opat1246,5.666666666666667,5.053958333333333,0.13185040244856316,-4.646996307594591
Serrano,Uto-Aztecan,serr1255,4.2894736842105265,4.085473684210526,0.10866077721618529,-1.8774023638183064
Shoshoni,Uto-Aztecan,shos1248,3.357142857142857,3.357142857142857,0.0,0.0
Southeastern_Tepehuano,Uto-Aztecan,sout2976,5.0,5.19275,0.08179473013512471,2.3565087834091223
Southern_Paiute,Uto-Aztecan,sout2969,4.363636363636363,3.7445909090909093,0.224824556499445,-2.753460138803753
Southern_Tepehuan,Uto-Aztecan,sout2975,5.357142857142857,5.357142857142857,0.0,0.0
Southern_Ute,Uto-Aztecan,utee1244,3.8333333333333335,3.8333333333333335,0.0,0.0
Tarahumara,Uto-Aztecan,cent2131,5.0,5.360678571428571,0.2970827407280874,1.214067739326168
Tohono_O_odham,Uto-Aztecan,toho1245,7.0,7.0,0.0,0.0
Tubar,Uto-Aztecan,tuba1279,5.6,5.6,0.0,0.0
Tübatülabal,Uto-Aztecan,tuba1278,6.0,6.0,0.0,0.0
Tümpisha_Shoshoni,Uto-Aztecan,pana1305,7.0,6.841326086956522,0.22687416621052506,-0.6993917187390959
Yaqui,Uto-Aztecan,yaqu1251,3.7142857142857144,4.5380714285714285,0.29869099961670675,2.757986398461392
