language,code,correlation,mean,sd,z
Savosavo,savo1255,-0.11487061792006689,-0.00010883793240062748,0.017531906720997657,-6.545881278858168
Sawi,sawi1257,-0.20886549028727203,4.90572839925616e-05,0.036620980973040486,-5.704777480566745
Selk_nam,onaa1245,-0.10308372076308292,-0.00023464221639721045,0.016576109564860424,-6.20465725954869
Seri,seri1257,-0.12351362770814056,0.0002641218065899269,0.01816134323976667,-6.815451251628937
Setaman_Baktamin,seta1246,0.04881865340881493,-0.0003122530171273036,0.03682890983186301,1.3340309732284281
Shasta,shas1239,-0.01533217866518573,0.0008615530690340575,0.017989589608585647,-0.9001723822810959
Sion,sion1247,-0.1556610979952367,0.0011380777341569827,0.021521767190568458,-7.285608767207007
Siwai_Motuna,siwa1245,-0.19243429786660757,0.00045830614327975,0.03739784108434277,-5.157853994161311
Sougb,mani1235,-0.19398262150682663,-0.0008521392065643366,0.03713755905119578,-5.200408622279761
Southern_Coastal_Tsimshian,nucl1649,-0.14952370984232988,-0.0010878925638233463,0.023363550453368277,-6.353307369732703
Suki,suki1245,-0.02788780732247691,0.00017936899070064783,0.03745746296818121,-0.7493079906938607
Tabla,tabl1243,-0.05208970723141571,-0.0005318470468769236,0.017065952535357407,-3.021094783764382
Taiap,taia1239,0.07849242694878994,-4.90905586934246e-05,0.05248561820189828,1.4964388378804063
Tehuelche,tehu1242,-0.09637016063592636,-0.0006088410186378374,0.016648548550725176,-5.751932027318824
Teiwa,teiw1235,-0.10489386420793594,9.763567134027967e-05,0.01696344882597166,-6.189277956174241
Telefol,tele1256,0.025513833811933853,-0.0001672372018650461,0.017289350063844133,1.4853693701016395
Tidore_(version_1),tido1248,-0.10754524891676806,0.00031377806573815447,0.03795687797223831,-2.8416200895498935
Tidore_(version_2),tido1248a,-0.1078694740088163,0.0008623443640558948,0.038228966857611235,-2.8442259184732355
Tidore,tido1249,-0.26539447277759703,0.00030597946388914157,0.0380532684564443,-6.9823293246309825
Tlingit,tlin1245,-0.11111631146933848,-0.0008416299117882728,0.03453627351924095,-3.193010429921273
Toba,toba1269,-0.1129081624221756,-0.00016389630829183335,0.016785331049294167,-6.716833036106531
Tolowa,tolo1259,-0.13635026544738554,-8.512349764670057e-05,0.036464546546216905,-3.736921334727964
Touo,touo1238,0.03300196028128218,-0.0003883810039022481,0.01710647959299814,1.9519119117209505
Trumai,trum1247,-0.1589118150232765,0.00033204708828673743,0.04197649941950121,-3.79364321260154
Tsafiki,colo1249,0.0003016279035072079,-0.0016996234100027424,0.037206094872411354,0.05378826561542464
Tucanoan_Bará,waim1255,-0.021396064986992886,-0.0002452366461090468,0.016897248676328174,-1.251732086449945
Tucano,tuca1252,0.011816709537284576,0.0006814853980788647,0.016671750888019848,0.6679097003067249
Tuyuca,tuyu1244,-0.07322314142458163,0.00021707393834462702,0.017884487982594618,-4.106363874347372
Tzeltal,tzel1254,-0.0010408790558979336,-0.00011600255312338958,0.0218353589981261,-0.04235682604778408
Umbu-Ungu,umbu1258,-0.1422856067447687,0.0006253472080752918,0.03263067872569304,-4.379650057365111
Usurufa,usar1243,-0.08842885217766447,-0.0002568768615320019,0.0527387994178585,-1.6718616329797513
Waffa,waff1241,-0.09623584157287901,0.0009183654704443239,0.03710113584171402,-2.618631608957095
Wailaki,wail1244,-0.017595490683753878,-0.0008725670697455432,0.020134212954799162,-0.8305725012222185
Wambaya,wamb1258,-0.042609391329537435,-0.0007061030061547503,0.01954292265173283,-2.144166922733392
Waorani,waor1240,-0.05525178374182366,0.00013863575156377393,0.017720577635129492,-3.1257682810283103
Wappo,wapp1239,-0.014916992283493805,0.0008864452698312812,0.028738344807623436,-0.5499077159493507
Wari_,wari1268,,0.006249999999999989,0.4521044541917278,
Warta_Thuntai,gunt1241,-0.5180858107373189,-0.0018721246340443276,0.09336227134922676,-5.529146609687211
Watam,wata1253,-0.10214752810042257,-0.0015834330180387651,0.038781266215002164,-2.5931101507841317
Wersing,wers1238,-0.3323418792947351,0.001843478513912794,0.0387144530143079,-8.632056810544148
Western_Apache,west2615,-0.05687284233631393,0.0002957306432496712,0.016502213605483537,-3.4642972358912503
Western_Pantar,lamm1241,0.04292447969438472,-6.169571274448355e-05,0.01687398088754102,2.547482760210321
Wichí,wich1264,-0.2829095184431095,-0.007295632659867159,0.13293422142525915,-2.073310264492002
Wipi,wipi1242,-0.2942392969259903,-0.0038808271637664976,0.09784930852349591,-2.967404411371001
Xibe,xibe1242,-0.0218382880553016,0.00017546365184661005,0.017190520266691885,-1.2805750707732653
Yale,kosa1249,-0.06077235183610925,0.00029397801188007865,0.03632702026847561,-1.6810167582333295
Yalic,yali1257,-0.4075038217763287,-0.00034927958448431585,0.036853954559017334,-11.047784344006654
Yamana,yama1264,-0.07732834408176169,1.5076803003826328e-05,0.01671302561534976,-4.62773304276701
Yanomámi,yano1262,-0.16461410152180037,-0.0031070470147674814,0.044753488922932454,-3.6088148297254627
Yawa,nucl1454,-0.01754486057976454,0.0005991216350771358,0.016944880714614894,-1.0707648239265892
Yele_(Yélî_Dnye),yele1255,-0.037790238372000226,0.0003749996588814274,0.016657041028495495,-2.2912375592754866
Yelmek,yelm1242,0.015879143565189255,3.025043492566759e-05,0.03614419845351847,0.43849065156736855
Yucatec_Maya,yuca1254,-0.16201815599555838,-0.0008986882529061352,0.03728030958996812,-4.321838244229828
Yuki,yuki1243,,-0.0004381627702532506,0.04522103399740572,
Yukulta_(Ganggalida),gang1267a,-0.03320990761137094,0.000398312030659998,0.024116713297613394,-1.393565500708458
Yuracare,yura1255,-0.010438746181380621,0.0004122346343389555,0.037686870220836916,-0.2879247003567867
Zuni,zuni1245,0.04454797529103874,-8.270112315070387e-05,0.042383113789824595,1.053029672041332
Adnyamathanha,adny1235,-0.05508917189831264,0.0013620313783628225,0.022642860995636997,-2.4931126542512856
Alyawarr,alya1239,-0.010089143610702898,0.0010036391606684765,0.023138465790761786,-0.4794087417757947
Arabana,arab1267,-0.1718382704442355,0.0009139373179739503,0.024911925902146033,-6.934518368462542
Arabana,arab1267a,-0.17694088812914846,-0.003252217219759021,0.05551928293772827,-3.1284386562449433
Badimaya,badi1246,-0.08592629559317766,-7.828979224128396e-06,0.03527892631337406,-2.4354048037278924
Bandjalang,band1339,-0.09942511208172178,0.0003922420614759137,0.016951115558631675,-5.888541895543253
Bindal,bind1236,-0.20519567041703085,-0.0034638157894736755,0.1284429566866282,-1.5705949149063685
Biri,biri1256,-0.03195000234345784,-2.9114840158558476e-05,0.019544233988539644,-1.6332636787922752
Bunganditj,bung1264,-0.044104622561094896,-8.900611394585144e-06,0.01700174202774525,-2.5936002250675383
Dharumbal,dhar1248,-0.07888091380863477,0.0006153123321899351,0.036969522065564954,-2.1503179294511625
Dharumbal,dhar1248a,-0.001108270200081119,-0.0014789703659976164,0.054101098848278364,0.00685198958631307
Dhuwal-Dhuwala_(Yolngu),dhuw1248,0.05204169641425687,-0.0005298978484275562,0.020361552150370166,2.5819050470437097
Dhuwal,dhuw1249,-0.09192479866359168,0.00018848048467118173,0.02056349541745221,-4.479456302457532
Diyari,dier1241,-0.026341604653345375,-3.232754366841062e-05,0.021290418774050236,-1.2357331900743986
Diyari,dier1241a,-0.002810689872756916,0.0010802583272087377,0.018444109588929728,-0.2109588528090847
Djambarrpuyngu,djam1256,-0.04986701437965435,-0.00018484455173598555,0.02299827350714925,-2.160256499796567
Djinang,djin1253,-0.08151664248968593,0.0006890465508896716,0.0272575664990509,-3.0158851137146807
Djinang,djin1253a,0.0526220215958676,-0.0012031948241785556,0.02855462962983405,1.8849908795108044
Duungidjawu,duun1241,0.08868675749054027,-0.0005664258361598235,0.03289095489106527,2.7136087602900654
Dyirbal,dyir1250,-0.08721211326016351,-0.0004907557240371236,0.01697565062162612,-5.108573419015102
FlindersIsland,flin1247,,0.008958333333333268,0.23198559806232222,
Gumatj,guma1253,-0.05603268920568495,-0.0008471170742437365,0.020888074912110824,-2.6419654450513694
Gumbaynggir,kumb1268,-0.09314679243981652,-0.000248742827662045,0.020689679969530774,-4.490067016452809
Gunya,guny1241,-0.1481822209261455,0.0012888558954168255,0.037018873242152604,-4.0376992525899675
Gupapuyngu,gupa1247,-0.093942613418858,0.0011997117693707763,0.01836015302671809,-5.182000664688122
Gurindji,guri1247,-0.08496290934624891,-0.0009172985726546312,0.024342478237860208,-3.452631648772594
Guugu_Yimidhirr,gugu1255,-0.02703249492413789,-0.0014746983402056197,0.02322232816214426,-1.1005699517068732
Guugu_Yimidhirr,gugu1255a,-0.016074352451314382,0.0007066718532746812,0.017542116922071714,-0.9566134109774953
Jaru,jaru1254,-0.007363614045160782,0.00015911563632672987,0.019068168781891465,-0.39451767852147657
Kala_Lagaw_Ya,kala1377,-0.06081404132567224,0.00017408072389407713,0.01737932659893925,-3.509233899389907
Kalkatungu,kalk1246,-0.015472519108523307,0.00038156703179933067,0.016412176659682427,-0.9659953380388128
Karajarri,kara1476,-0.0836496708035046,0.00038953559658048585,0.02153198721804319,-3.902993511423908
Kariyarra,kari1304,-0.0108625864362643,0.0005117737428808322,0.016802653821636652,-0.6769383158092832
Kartujarra,kart1247,-0.08982622887960609,0.0002596389090603213,0.019394223294836112,-4.644984561596369
Karuwali,karr1236,-0.24349237677883692,0.002043478260869562,0.1577071798068801,-1.5569098080402983
Kaurna,kaur1267,-0.05866883341314122,-0.00020451469157691142,0.017741642649962353,-3.295315990466552
Kukatja,kuka1246,-0.12056860419555407,-0.0012005288772837918,0.016411597589514274,-7.273397648656529
Kuku-Yalanji,kuku1273,0.001853946865746991,0.0007679346412340894,0.01660540767290467,0.06540111787107561
Kunjen,kunj1248,-0.05500661115450628,0.0018711921461043602,0.044983627335940427,-1.2644112240181031
Kuuku_Ya'u,kuuk1238,-0.04129415359322155,-0.0008301528894491076,0.02654777902047838,-1.5241953261912942
Malgana,malg1242,-0.07149672745646893,0.002158963060191256,0.0662161633566322,-1.112352132514226
Malgana,malg1242a,-0.21581767328763943,0.0001526891258172225,0.11965001533889959,-1.8050174235392866
Margany,marg1253,0.041157996456460386,-0.0002999315513471628,0.03518290792379012,1.1783542195434722
MartuWangka,mart1256,-0.07207146283223409,0.0010791226483981115,0.016790806453602723,-4.356585592405339
Mudburra,mudb1240,-0.09927492061116458,-0.00039161319160409535,0.028264253024555954,-3.498528948691861
Muruwari,muru1266,0.0007783162492341687,0.0007425222954625381,0.024981249915312666,0.0014328327803041626
Ngaanyatjarra,ngaa1240,-0.0671833433828947,5.591199590254842e-05,0.023553543078445482,-2.8547405863676536
Ngadjumaya,ngad1258,-0.16672008705670702,1.4948666244446463e-06,0.041259243137446805,-4.040829866120721
Ngarinyman,ngar1235,-0.10837972412807245,0.0006904053200667401,0.022271615933395265,-4.8972705785839965
Ngarla,ngar1286,-0.1436381052694079,-0.00043921075108942453,0.08814171748222847,-1.6246437964768596
Ngarluma,ngar1287,-0.07848200605430262,-0.0003885783584620814,0.04902121897665544,-1.5930535659064227
Ngarrindjeri,narr1259,-0.12849535476878138,-0.003024753014626568,0.040239615904882925,-3.1180864661019148
Ngiyambaa,wang1291,-0.04415904680127709,-0.00030821103312313875,0.01693333648149911,-2.5896158040716983
Nhanta,nhan1238,-0.05215129267359835,-0.0001026214221450782,0.01747027268645801,-2.979270683725419
Nyamal,nyam1271,-0.045162614403288594,3.0154864333073016e-05,0.022931584094974547,-1.9707652589742222
Nyangumarta,nyan1301,-0.09142867297992902,-0.0008924224191685703,0.023783540476238263,-3.8066767498814444
Nyawaygi,nyaw1247,-0.09860533985336811,0.00035014753973920253,0.054889031623648304,-1.8028280781414532
Paakantyi,darl1243,-0.085271427279909,0.00048704375525711417,0.028278202854723215,-3.0326704803605353
Payungu,bayu1240,-0.038774023455116366,0.0002584766889104149,0.023111507075455104,-1.6888773205742216
PintupiLuritja,pint1250,-0.07759655363481441,0.001255233085353755,0.023217378094163715,-3.3962399371869467
Pirriya,pirr1240,-0.02746818750039608,0.0003364728991450343,0.09121978961751406,-0.3048095212247964
Pitjantjatjara,pitj1243,-0.12755226980218481,-0.00018347794702334763,0.02875204784543242,-4.429903307753274
Pitta_Pitta,pitt1247,-0.04848102538226228,-0.0004137080089066113,0.016460230060337096,-2.920209328615622
Ritharrngu,rita1239,-0.012049797914332984,0.0007320065844215844,0.01940416309680214,-0.6587145467181238
Thayore_(Kuuk_Thaayorre),thay1249,0.046863388768409356,-0.0005900947286181383,0.02415166656296703,1.9648119674602629
Umpila,umpi1239,0.014727734881742735,-0.0010218483934450913,0.029406082567879892,0.5355893032957411
Uradhi_(Atampaya),atam1239,-0.154818517968767,-0.0012328535184041973,0.05553039885099287,-2.7657943689993276
Wajarri,waja1257,-0.18813945598954881,-0.0007608166327976638,0.032080556099897205,-5.840878779447079
Wakaya,waga1260,-0.08698272010906453,1.8560168103790963e-05,0.024106625436869603,-3.6090194583645547
Wangkajunga,wang1288,-0.13108217577339015,-0.0012106528346584324,0.016675958187737448,-7.787949662420709
Wangkangurru,wang1290,-0.1420460247994699,0.000388376602307653,0.029299603428347927,-4.861308165828945
Wangkangurru,wang1290a,-0.21844399110614318,-0.0015334561937614258,0.0532427215628151,-4.073994126248287
Wangkumara,wong1246,0.03433112766353531,0.0004642830771606563,0.051154033943821765,0.6620561855115435
Warlmanpa,warl1255,-0.11621560352680974,-0.0009186534475600842,0.028254889871399468,-4.080601644671673
Warlpiri,warl1254,-0.05444848327231448,0.000603759219221109,0.016486744877421872,-3.3391820459918726
Warlpiri,warl1254a,-0.07410072628126609,-0.00038671990543317423,0.017274852399042202,-4.267128000463839
Warnman,wanm1242,-0.10489398173591322,8.501743662732703e-05,0.022654864861463096,-4.633839125260657
Warrnambool,warr1257,-0.03484722126371616,0.0007790204759040872,0.03749654989174594,-0.9501205268877977
Warumungu,waru1265,-0.06522443680302917,0.0013974852999126676,0.0230891385074993,-2.885422601683609
Warungu,waru1264,-0.07437963216526555,-0.0018002013614458084,0.03587865995274592,-2.0229136455879533
Wathwurrung,wath1238,-0.037503127761352076,-0.0008770881709353812,0.03760256168361262,-0.9740304370374453
WikMungkan,wikm1247,-0.009756346768877197,0.0009677739535557895,0.029700003897019243,-0.3610814584273264
Wiradjuri,wira1262,-0.09417115997792574,-0.00038930394694490955,0.01693454505354212,-5.537902301742964
Wirangu,wira1265,-0.05863931822723592,-0.0008153192700052428,0.01956456310308857,-2.9555476732369383
Woiwurrung,woiw1237,-0.12091999704127512,0.00041892681992081524,0.05087905170097093,-2.384850342226021
Wulguru,wulg1239,-0.09256888264184909,-6.255961854734477e-05,0.01635376454818427,-5.65657667081752
Yadhaykenu,yadh1237,-0.0020086192129381807,0.000726948094804837,0.038687094533218655,-0.07071007375325444
Yalarnnga,yala1262,-0.14070365633769477,5.2057661713125205e-05,0.01691065990373792,-8.323490319162255
Yalarnnga,yala1262a,-0.14223275184778567,0.0015145984769632088,0.018777248194360018,-7.655400239526322
Yandruwandha,yand1253,0.02310423263413982,-0.0006519564174325712,0.023361208140196512,1.016907554994823
Yandruwandha,yand1253a,0.043092790447551835,0.0007007436566606691,0.03838467501547398,1.1044003049081879
Yanyuwa,yany1243,-0.03597971551844609,0.0007062133364187744,0.023603189363777744,-1.5542784616711305
Yarluyandi,ngam1265,0.037394271755891356,-0.000580443740388086,0.023346548803603928,1.6265665566131733
Yidiny,yidi1250,-0.0644826284232162,0.0006291676447351828,0.022957022562737784,-2.83624742233064
Yidiny,yidi1250a,-0.1444290782011924,0.0009501536302819405,0.039400390503036745,-3.6897916486454467
Yindjibarndi,yind1247,-0.01519918014969823,0.0003182625365961188,0.023839131298050063,-0.6509231604242058
Yir-Yoront,yiry1245,0.01594430371107501,0.0008623337958640946,0.03699247230244623,0.4077037563724439
Yorta_Yorta,yort1237,-0.01623713574024393,0.001414597485447696,0.05120339331427007,-0.34473756685130075
Yugambal_(Yugambeh),yuga1244,-0.09406587345895812,5.075668707328407e-05,0.017627567456646624,-5.339172882333457
Yugambeh,yugu1249,-0.08491743131020062,6.092272636319901e-05,0.016974882073053928,-5.006123381054834
Yulparija,yulp1239,-0.09094826418733634,-0.0008346261735888139,0.02322203950057533,-3.8805221225945696
Yuwaalaraay,gami1243,-0.08451117486270165,0.0001809088335367886,0.023365027892575906,-3.6247371107632547
Shipibo,ship1254,-0.09446164252639375,-0.0003714047287837229,0.016976666791893906,-5.542326945035915
Burmese,nucl1310,-0.06216117051264763,0.0004255853542851289,0.036288955636939124,-1.7246777915874953
Chepang,chep1245,-0.0022846140817204636,0.0003553910348904715,0.039752128256294345,-0.06641166730973498
Dzonghka_Lhop,dzon1239,-0.08017190566789832,-0.002016363658083541,0.0366936332447177,-2.129948307069478
Dzonghka_Wang,wang1287,-0.15449186273222038,-0.0006502983297906412,0.03831731447671145,-4.014935976161163
Jinghpaw,jing1260,-0.2027593572473282,0.0026979722518676603,0.09640173135926487,-2.1312618207395917
Lisu,lisu1250a,0.027162879150607194,-0.0006551197722398389,0.03692768858216615,0.7533100497462885
Lisu,lisu1250b,0.056012011932189694,-0.00025200101395648637,0.03798359398770074,1.4812714395684812
Lisu,lisu1250c,0.06276412982556659,0.002157843713921603,0.03726135731326383,1.626518476021031
Lisu,lisu1250d,0.04251173877357501,-0.0008783759370058172,0.037554696358091444,1.1553845169415702
Manange,mana1288,-0.08209418700313223,0.0005819534815831751,0.019488780355883934,-4.242242920027283
Prakaa,prak1243,0.20962591155055676,0.0013806348080276283,0.06949463351199098,2.9965662989876387
Sangtam_Naga,sang1321,0.003476209609774949,0.000512220496472211,0.036781962289897635,0.0805826804438004
Sherpa,sher1255,-0.034168068769211093,-0.0019814449192004837,0.0526272715790845,-0.611595906157568
Suzhou,shan1293,0.04203313927145323,-0.0010031545316582912,0.04602373392602706,0.9350891405787027
Suzhou,suzh1234,-0.13031229336928454,9.16172991469767e-05,0.041653659681925956,-3.1306711502474633
Dehong,deho1238,-0.10748646546062002,0.0028725055498529627,0.04439095516731103,-2.486068853317669
Turung,turu1249,-0.11098072585857717,-4.981651786207464e-05,0.038898516370341085,-2.851803094096835
Aché,ache1246,-0.12402795993930404,0.00032745937845098127,0.016485483788629747,-7.543328476870335
Anambé,anam1249,-0.2464238995906422,0.00012367316290658376,0.06445456819610414,-3.8251372967610853
Araweté,araw1273,-0.07602105342594562,0.00020406348292623306,0.017787866866377684,-4.285230909443742
Avá_Canoeiro,avac1239,-0.14267838610354328,-0.0020853392892320414,0.13833215486128486,-1.0163439364860145
Awetí,awet1244,-0.04660034601746668,-0.00036360773514800405,0.017603955357546594,-2.626497133355747
Chiriguano,east2555,-0.0963580796298704,0.0005470376203928211,0.016979490061937556,-5.707186546637976
Cinta_Larga,cint1239,-0.02505009818210417,-0.0007929030061289821,0.01943574295426957,-1.2480714132230515
Cocama_Cocamilla,coca1259,-0.06660825057909578,0.0005246022987071717,0.017043657389796657,-3.938875990196368
Emerillon,emer1243,-0.07422064077354955,-0.0010452769908060708,0.03491377950191302,-2.095887779171373
Guajá,guaj1256,-0.14639821264266822,-0.0004354824683100543,0.01658914491604754,-8.798689197847736
Guarayu,guar1292,-0.0399655363341177,-0.0010724926564935169,0.03783113535646119,-1.028069692097719
Jurúna,juru1256,-0.03392397021117587,-0.0001628732476056506,0.023247147364033716,-1.4522683766268423
Kaiwá,kaiw1246,-0.10912716423476926,-0.0024209150563381902,0.03856371179733143,-2.7670118929219627
Kamayurá,kama1373,-0.10869503426934302,0.0005967760321677342,0.017774321180088353,-6.148859874544446
Karitiana,kari1311,-0.08916522324631836,-5.673364891304944e-05,0.035809465221341756,-2.4884060414367304
Kayabí,kaya1329,-0.07051313409835189,-0.0004245007889072996,0.016825348646871345,-4.165657115371425
Mbyá_Guaraní,mbya1239,-0.10571215607692103,-0.00015303536638336604,0.016666569686480337,-6.333584096562209
Mundurukú,mund1330,-0.07407039597474532,0.0016568866705027388,0.02929128115013398,-2.585318213194703
Paraguayan_Guaraní,para1311,-0.06020874711148329,0.00016072417220868056,0.01732927824703771,-3.4836691074546975
Parakanã,para1312,-0.024824911573187967,-0.0016124914657567656,0.040487317080952795,-0.5733257173109021
Pauserna,paus1244,-0.09122945688031295,0.0007722311661863378,0.023917081628218352,-3.8466937344877365
Proto_Tupi_Guarani,tupi1276,-0.2627247609509167,0.0005378471257989538,0.03582753813156501,-7.3480518563672765
Sateré_Mawé,sate1243,0.07270924787117655,-0.0018648541136242517,0.04681564689024315,1.5929311445730079
Sirionó,siri1273,-0.0880996468073016,1.232593830243961e-05,0.018300124956752144,-4.8148290218692535
Suruí,suru1262,-0.11204436416315608,-0.0007677501140891524,0.01687747810233629,-6.593201506430235
Tapirapé,tapi1254,-0.12922622314381277,0.00021398030322838552,0.03706078422225976,-3.4926460991965653
Tembé,temb1276,-0.2773450718441434,0.0009968316267570455,0.0383761671700268,-7.252988612377521
Tenharim,tenh1241,-0.10546326496595328,-0.0006130869073972764,0.016246968754090204,-6.453522478287513
Tocantins_Asurini,toca1235,-0.060761407408187015,0.000811208469178257,0.018916399691292028,-3.2549859847648284
Tupinambá,tupi1273,-0.18164336735021275,0.000327910164252869,0.02825321188902025,-6.440728871083971
Tupí,tupi1274,-0.09052836353777738,-0.00019420785187375888,0.017218009473409325,-5.246492390738395
Wayampi,waya1270,-0.02534045678804714,0.00015194633321095996,0.026600037981187992,-0.9583596511887226
Kazakh,kaza1248,0.0742529056804174,0.0006660333573585837,0.039142777249524634,1.879960429326779
Kumyk,kumy1244,-0.08533638163159818,-0.00012460790763757038,0.017510840622160996,-4.866229758046002
Nogai,noga1249,-0.09772383724533235,0.0002464020476005927,0.017324320409608806,-5.655069692580523
North_Azerbaijani,nort2697,-0.11977877637886133,0.00046650330966576216,0.01703074485590507,-7.060482715577437
Turkish,nucl1301,-0.09442553698099979,-0.0008293313763759137,0.016713226378468022,-5.600127915768897
ErzyaMordvin,erzy1239,0.015475776258684957,0.0007954961467002371,0.05918478411181171,0.2480414574842544
Estonian,esto1258,,-0.00425,0.30472436315463847,
Finnish,finn1318,,-0.016999999999999984,0.2940956477066603,
ForestEnets,fore1265,-0.2628416848673585,-0.0005500821901859312,0.05016258635901285,-5.2288293270995965
HillMari,west2392,0.09871223405413856,-0.0012851322051413221,0.046811339671857015,2.13617826279384
Hungarian,hung1274,-0.04734493920766651,-0.003180597065616087,0.08607108881193581,-0.5131147142631008
Ingrian,ingr1248,-0.12104511287357872,-0.00013270112083106834,0.01645824149497918,-7.34661791113186
KazymKhanty,nort2672,-0.09206541979244472,0.0015485848386065533,0.03157787043956146,-2.964544579097695
Kazym_Berezover_Suryskarer_Khanty,khan1273,-0.1228610015438639,-0.00025080629497941786,0.016998684759914603,-7.212922469038154
KomiZyrian,komi1268,,0.0036074010654490066,0.13642470415190874,
Livonian,livv1244,,0.007,0.2981417448127652,
Mansi,mans1258,-0.06692018159898228,0.00041832386958770985,0.017267684680097515,-3.899683525387939
Mari,east2328,0.0015250416828918303,0.000617826003041217,0.03604307865049112,0.025170316016782646
MeadowMari,gras1239,0.08428727192305929,-0.0015640799635387196,0.03543860048445049,2.4225378743234316
MokshaMordvin,moks1248,-0.15660149960351039,0.002853044211109376,0.0450807351608997,-3.5370883648082336
Nganasan,ngan1291,0.04501547351445929,-0.0020020463923236475,0.03565490405094197,1.3186831140985997
Northern_Sami,nort2671,0.013597226924879014,0.00036757560526786635,0.01717092879453478,0.7704680089187678
Selkup,selk1253,-0.459005094050249,-0.00010822987122410383,0.037050360198370984,-12.385759860958153
SkoltSaami,skol1241,,-0.0016726851511362844,0.08914279006466193,
SosvaMansi,nort2677,-0.23033898071211478,0.00106396787276803,0.0561828959946141,-4.118743693936068
SouthSaami,sout2674,-0.05279586094737236,-0.002334435771351538,0.06380992782408772,-0.7908083725644343
TundraNenets,nene1249,-0.01441400892602289,-0.0017867007338193978,0.03853279645399553,-0.32770287532282505
Udmurt,udmu1245,-0.07716493676070585,-0.0008732980866619718,0.08850500790409918,-0.8620036366384004
Veps,veps1250,-0.34426518632954806,-0.004062500000000008,0.1304753121989254,-2.607410402750122
Arizona_Yaqui,yaqu1251a,-0.161164592805076,-0.0008701298701298556,0.2975110421577126,-0.5387849196198
Aztec,clas1250,-0.16581512579816288,0.00015990057995029516,0.037232762573788075,-4.4577682370246645
Bannock,bann1248,-0.17293587632133398,-0.0013457919421680864,0.03700624913370771,-4.636786715648802
Cahuilla,cahu1264,-0.09956799678862857,0.0006357246304819464,0.021241373920268515,-4.717384185939881
Chemehuevi,chem1251,-0.0995198703859648,-0.000898039690846207,0.025708576011972295,-3.8361452088669217
Colorado_Ute,utee1244a,-0.3169048513980919,-0.00014922755862952725,0.05595354438419929,-5.661046629405499
Comanche,coma1245,-0.06546736264479779,6.356240120467605e-05,0.019536875347309236,-3.354217288130871
Cora,elna1235,-0.20622272067401537,0.0016152605544247267,0.10002367605446691,-2.077887850425173
Cupeño,cupe1243,-0.11118406039951134,0.0009814777028346992,0.019658959724496824,-5.7055683349601525
Eudeve,eude1234,-0.37986113058275295,-0.0005444785276073581,0.08487131225258317,-4.469315272589068
Gabrielino,tong1329,-0.05008722970910755,-0.0009174408962204946,0.0289291653117464,-1.6996615105559978
Guarijio,huar1255,-0.07769747213474022,0.00042927886111188504,0.048818888091190726,-1.600338599476417
Highland_Puebla_Nahuatl,high1278,-0.11932982653771658,0.000117300046170498,0.02319858249886085,-5.14889763586859
Hopi,hopi1249,-0.0857572628421854,-0.0017457826689637691,0.04259143239352119,-1.97249717729618
Hopi_S_,hopi1249b,,,,
Huastec_Nahuatl,huas1257,-0.15853162186855696,-5.300751879699184e-05,0.09656811424871477,-1.6411070629544697
Huichol,huic1243,-0.2752991098219681,0.002424478542315985,0.15828252540367166,-1.7546067555846676
Kawaiisu,kawa1283,-0.1638821239807362,0.0008060342408083061,0.061877243765544786,-2.661530284793456
Kitanemuk,serr1255b,,-0.005159263682712494,0.06288682813630145,
Lower_Pima_Pima_Bajo,pima1248,-0.11770634797509949,0.0017332021153492571,0.05664186473567498,-2.1086796956248803
Luiseńo,luis1253,-0.13479015192638777,-0.00031107460965822554,0.019714588674968607,-6.821297645812724
Mayo,mayo1264,0.008460748316060154,-0.0003244446428547919,0.04376207636922958,0.20074899748340272
Mono,mono1275,0.03789570203426743,-0.0027455338721593995,0.03875936253638948,1.048552743050677
Northern_Paiute,nort2954,0.006618724218952713,-0.00011447116912144994,0.06101491767809535,0.11035326514078724
Northern_Tepehuan,nort2959,0.01085593389405631,-0.0032254112647224606,0.05771184810441413,0.24399400853187628
North_Northern_Paiute,nort1551,-0.18003407653575132,-0.000593841487780258,0.037635789185692756,-4.767808485764005
Opata,opat1246,-0.09803577080996256,0.0008359307977681694,0.016734816113805156,-5.908143892072282
Pima_de_Yepáchic,chih1238,,0.001708244397011744,0.1830488529239381,
Pipil,pipi1250,,,,
Serrano,serr1255,-0.08047516770371974,0.0001734409037705525,0.019388217702189747,-4.159671087166597
Shoshoni,shos1248,-0.07916226081270952,0.0016783703774951011,0.044918450950163176,-1.7997199253352916
Southeastern_Tepehuano,sout2976,-0.08240357084573757,-0.00043640318197014346,0.018175904290616916,-4.509661051972086
Southern_Paiute,sout2969,-0.14541783535619923,0.0024476336685140235,0.02849619261735248,-5.188955275894367
Southern_Tepehuan,sout2975,-0.010580989080783896,0.0004790815964433375,0.04883118420763186,-0.22649605690903243
Southern_Tepehuan_W_,sout2977,,,,
Southern_Ute,utee1244,-0.015529998684054684,-6.712474587620604e-05,0.04421485179572079,-0.3497212658230601
Tarahumara,cent2131,-0.07558698188287366,-0.0007551773777266479,0.025024874853604582,-2.990296852348424
Tohono_O_odham,toho1245,0.0048777702245263194,-0.0014781973742439888,0.08600511846384531,0.07390220154678606
Tubar,tuba1279,-0.4296248625946536,-0.003125886792452828,0.138388227907946,-3.081902140447251
