language,family,code,correlation,mean,sd,z
Romanian,Indo-European,roma1327,-0.1052028056173252,-0.0002732173916856744,0.016374700903580147,-6.408030830211857
Russian,Indo-European,russ1263,-0.0265630434823479,-0.0006076879930975576,0.01636358981411692,-1.5861651253845641
Russian,Indo-European,russ1263a,-0.11119395482344185,0.0006738901832430402,0.017657639189682398,-6.335379481083225
Sanskrit,Indo-European,sans1269,0.015986977603551483,-0.00019167386800177506,0.017874859558716462,0.9051064943144648
Sardinian,Indo-European,sard1257,-0.10786645290962911,-0.00099090186774789,0.017192311727828608,-6.2164735454910005
Saterfriesisch,Indo-European,sate1242,-0.09523386847346652,0.0004336071709083234,0.01713029978585748,-5.584693603748632
Serbocroation,Indo-European,sout1528,-0.05868370045458885,-6.836971815188974e-05,0.016695351642094385,-3.510877278478444
Serbs,Indo-European,serb1264,-0.11267305561725267,0.0004208337299465082,0.016935554652858786,-6.677896984502276
Sindhi,Indo-European,sind1272,-0.06362214317996412,0.0005830824742652995,0.016947426736944177,-3.7884940676136174
Sinhala,Indo-European,sinh1246,-0.029710602942127358,0.0004894816439415321,0.022914140022184407,-1.3179671834435231
Slovakian,Indo-European,slov1269,-0.11619314136237009,0.0003518483076686766,0.01727673301188554,-6.745777085856543
Slovenian,Indo-European,slov1268,-0.103460780986926,-0.000606348293725894,0.016683046450301883,-6.165206876309988
Standard_Catalan,Indo-European,stan1289,-0.08476312022432345,-0.0004480495600801037,0.016767229332095363,-5.028563097353824
Standard_French,Indo-European,stan1290,-0.11748423548178975,0.0001334270716283369,0.017747441285865518,-6.6273025310466345
Standard_Spanish,Indo-European,stan1288,-0.10638980240969345,-0.0001193928324986717,0.016815688537488147,-6.319718002642607
Swedish,Indo-European,swed1254,-0.10026121659457413,0.00014828977149149592,0.01710586267233635,-5.869888487322429
Tajik,Indo-European,taji1245,-0.06204321580676057,-0.0003514283385575716,0.04376229956784838,-1.4097016856382747
Tokharian_A,Indo-European,tokh1242,-0.15189836699106696,-0.004475881656562627,0.08787113707993954,-1.6777122754242815
Tokharian_B,Indo-European,tokh1243,-0.15189836699106696,-0.0016597883359417214,0.090928749098472,-1.652267078835795
Tok_Pisin,Indo-European,tokp1240,-0.04531654397135565,0.0005526880268056964,0.017366546984241817,-2.641240773988203
Torres_Strait_Creole_(Broken),Indo-European,torr1261,-0.08670478983637978,0.0009363776868047694,0.017195776362073048,-5.096668256077442
Ukrainian,Indo-European,ukra1253,-0.09876629547315532,0.0007519778325054325,0.0195288131333485,-5.09597140523188
Urdu,Indo-European,urdu1245,-0.07613659497155525,-0.0005680816906064563,0.015825652561266924,-4.775064597709021
Vlax_Romani,Indo-European,vlax1238,-0.07710143471158847,-0.0002346867541197336,0.01595977722607341,-4.816279504947719
Wallon,Indo-European,wall1255,-0.02585198676255787,0.0005782210721332354,0.016984081477581035,-1.5561752850502362
Western_Armenian,Indo-European,homs1234,-0.11711319674563847,-0.0007232873000212179,0.01686655454280075,-6.900633389603369
Western_Farsi,Indo-European,west2369,-0.050446331437763,-0.00018656946909831234,0.017782723022221576,-2.8263254117976917
Western_Panjabi,Indo-European,west2386,-0.1027672220915804,-0.00018838585141730253,0.016977654451235155,-6.041991049753066
Aghul,Nakh-Daghestanian,aghu1253,-0.09087957077713121,-6.4617594704793125e-06,0.016562131905948695,-5.486800221958227
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,-0.11102533745129935,-0.0006025098227620558,0.017074136288175203,-6.467257011706724
Andi,Nakh-Daghestanian,andi1255,-0.09443964307572428,-6.880328476485914e-05,0.016969236743947864,-5.561289598049665
Archi,Nakh-Daghestanian,arch1244,-0.10382595348142677,0.0003720826070025248,0.016507180691082483,-6.312285425258549
Avar_Ancux_,Nakh-Daghestanian,ancu1238,-0.07132178024252259,-0.0006809257691233385,0.016698396611700653,-4.230397451687119
Avar_Andalal_,Nakh-Daghestanian,anda1281,-0.09443964307572428,0.00041212532214949545,0.01691411666338831,-5.607846409336085
Avar,Nakh-Daghestanian,avar1256,-0.10263277709852894,-0.00011483985704448446,0.01659168752099012,-6.178873433566608
Avar_Batlux_,Nakh-Daghestanian,batl1238,-0.07193675871849217,0.0001465201292286813,0.01664334219939816,-4.331057907967995
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,-0.09627617495078251,-0.000631343892098512,0.016772036764135023,-5.70263662092662
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,-0.05570756361013737,-8.202073295690698e-05,0.01760446896492925,-3.1597398926372002
Bahvalal,Nakh-Daghestanian,bagv1239,-0.10523667524940439,-0.000572847591887408,0.01683921746964917,-6.215480490477778
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,-0.08029186398240915,0.0010519764562154513,0.01745712945496827,-4.659634371644891
Bezhta,Nakh-Daghestanian,bezh1248,-0.12568196532359177,-0.00032267057902055616,0.01693403906987524,-7.40279942825801
Budukh,Nakh-Daghestanian,budu1248,-0.07167065897004116,9.589039351736495e-06,0.01645054877223758,-4.357316524927275
Chamalal,Nakh-Daghestanian,cham1309,-0.08280508436601433,0.0002333394656893294,0.01655819084163732,-5.014945450616185
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,-0.09349556264646505,6.514465632706282e-05,0.016350643891057448,-5.722142071356754
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,-0.048873117400237656,-0.0003992160851154215,0.016059154182027642,-3.0184591769702953
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,-0.04127215639184942,0.0003714139386579747,0.017629621294830186,-2.3621364086090266
Godoberi,Nakh-Daghestanian,ghod1238,-0.11378137762601438,-0.00017776394436240539,0.016569160188416723,-6.856329010632098
Hinuq,Nakh-Daghestanian,hinu1240,-0.2171168370524713,0.0006280157005331048,0.0171363453345099,-12.706609752693335
Hunzib,Nakh-Daghestanian,hunz1247,-0.08323534264696039,-0.00010990742477033977,0.016970131380719834,-4.898337753391281
Ingush,Nakh-Daghestanian,ingu1240,-0.056564826633040806,0.0006905823444699504,0.016545666886081105,-3.4604473407884426
Inxokvari,Nakh-Daghestanian,inxo1238,-0.1611212964036912,-0.00109311794752104,0.01703721019101379,-9.392862837401418
Rutul,Nakh-Daghestanian,shin1265,-0.004268923931144006,-0.00023211852724802135,0.01735148758327089,-0.23264895211566727
East_Kewa,Nuclear Trans New Guinea,east2516,-0.1229141506416547,-0.0005042917270439741,0.023426222581497954,-5.225334920675181
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,0.0045094690287356505,0.0007242592857759113,0.022696746831396525,0.16677322838723474
Kalam,Nuclear Trans New Guinea,kala1397,-0.09492882494906885,-5.1149623172400185e-05,0.016566323250395133,-5.72714137541856
Komba,Nuclear Trans New Guinea,komb1273,-0.038604242739790504,-0.0009340486804148677,0.016526085479161637,-2.279438413100029
Ku_Waru,Nuclear Trans New Guinea,boun1245,-0.11920767419132447,0.0004958104939239615,0.03802037047572912,-3.1484039526038536
Kyaka,Nuclear Trans New Guinea,kyak1244,-0.027040079206954802,0.0001273422475850114,0.01704830653516664,-1.5935554301830404
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,-0.08313947394622949,-0.00038115552010891616,0.018920755810266254,-4.373943581112999
West_Kewa,Nuclear Trans New Guinea,west2599,-0.08483788529958904,0.0005459154645689468,0.023549882801344825,-3.625657141668752
Abui,Other,abui1241,-0.11207847881822988,-0.001646106782624514,0.03832197049581885,-2.881698686335928
Achuar,Other,achu1249,,,,
Adang,Other,adan1251,-0.07767292014974306,-0.000172140908370623,0.017440888903956706,-4.443625532399917
Agob-Ende-Kawam,Other,agob1244,-0.010752179925556018,-0.00018524778490135125,0.07282818676041325,-0.14509398916407548
Aguaruna,Other,agua1253,-0.02226948444427214,0.0005903076749033979,0.01645322258249388,-1.389380834335652
Alamblak,Other,alam1246,0.04559510340884753,-2.329702252130425e-05,0.03795905554292176,1.2017791217114544
Amanab,Other,aman1265,0.01799172588496209,0.0002912136839796256,0.016844712269803348,1.0508052567162733
Angaite,Other,anga1316,0.06985813839579294,-0.0005254666315206395,0.04215724129725714,1.669549592465694
ASF_Auslan,Other,aust1271,-0.0778513975619812,0.0006082810606581746,0.01707867997668255,-4.594013046076163
Atsugewi,Other,atsu1245,-0.19861493960712084,0.0004870568607312098,0.03611908349771967,-5.512376760069843
Au,Other,auuu1241,0.0251221344037512,-0.001993508251702117,0.03725025496784639,0.7279317330541482
Awa,Other,imbo1238,-0.2054303733840502,-0.00035983184046820926,0.03676925092036951,-5.5772292448301295
Awiakay,Other,awia1234,-0.034450285508005433,-0.0004552772163606063,0.016688738009090626,-2.037002934142006
Ayoreo,Other,ayor1240,-0.11230274023155877,-0.0003397334975399738,0.01699238799828801,-6.589009546233238
Bardi,Other,bard1254,-0.0413328881918166,0.00041765363068322606,0.03715971058539364,-1.1235432452186724
Bari,Other,bari1297,-0.094284858372048,0.00032752593379913394,0.01684078295299492,-5.618051403543652
Baruya,Other,baru1267,-0.1410426369457855,-0.0010274780340950459,0.03933207177545022,-3.559821605916098
Basque,Other,basq1248,-0.08725636430226008,0.000909310258696423,0.016497933740445298,-5.344043438895325
Basque,Other,west1508,-0.1054203444147955,-0.00026562176762329355,0.01650597628920748,-6.3707060282116235
Berik,Other,beri1254,-0.05930210775780714,-1.075069182995017e-05,0.03833494271915749,-1.5466661186987232
Bilua,Other,bilu1245,-0.10789239661082421,-0.0015071583934600002,0.03789535646101265,-2.807342327728598
Bininj_Kun-wok,Other,gunw1252,-0.01976159710537117,-0.0014399824599928813,0.03679630225197641,-0.49791999532763365
Blagar,Other,blag1240,0.06421025241563223,-0.0005353935872486923,0.018752693054700117,3.4526052239016023
Buin,Other,buin1247,0.008374567320698304,-0.00016040073730732722,0.02312305429882287,0.36911075620490685
Cayubaba,Other,cayu1262,-0.24163270125171277,-0.0012735051507566165,0.02346786226569385,-10.24205755853279
Central_Aymara,Other,cent2142,-0.18779333920200691,-0.0003722719355094304,0.022467572754454997,-8.34184757360292
Cha_palaa,Other,chac1249,-0.041500495974002204,0.0005495076787315753,0.03656180309926223,-1.150107491651097
Chimariko,Other,chim1301,-0.0938695708557046,3.3845430723834006e-05,0.017403464134308756,-5.39567384755944
Chipaya,Other,chip1262,-0.13108162446888835,-0.002565131789175661,0.08830977455547814,-1.4552918216202193
Chiricahua,Other,mesc1238,-0.07340771836547177,-0.0007461872371935612,0.017121837700804318,-4.243792774934716
Coastal_Yuki,Other,yuki1243b,,,,
Cocopa,Other,coco1261,-0.06531753378568997,-0.0007490388283709393,0.018175762449880385,-3.5524504204633223
Cofan,Other,cofa1242,-0.337218096483768,0.00018343751448326477,0.024596664793223123,-13.717369278911837
Copper_Inuit,Other,copp1244,-0.13778025662480822,-0.000810828358127361,0.021904475550525618,-6.253033903995667
Cruzeño,Other,cruz1243,-0.5315345428488887,0.0031288294958193336,0.09435720625459548,-5.666375612076458
Cubeo,Other,cube1242,-0.07685672258710449,0.00016207435935491584,0.02066503576700146,-3.7270100964182844
Cusco_Quechua,Other,cusc1236,0.004128233889905453,-0.00031636256414109174,0.019554323295001064,0.22729482309330426
Dalabon,Other,ngal1292,0.07834100691995362,-0.001674881285340735,0.03814679577921979,2.09757822566273
Daribi,Other,dadi1250,-0.016443157427426608,-0.0004232716229100959,0.016904595067562523,-0.9476645693369113
Degexit_an,Other,dege1248,-0.2827684053852301,0.002149309417536005,0.08517229334776791,-3.3451924752033566
DeneTha_South_Slavey_,Other,sout2959,-0.10173696667723142,-0.0006397523900987162,0.016645066748323833,-6.073704348305678
Dene_Suliné,Other,chip1261,-0.09414220013795212,-0.0006781952900649597,0.01736612589025871,-5.381972089717172
Dogrib,Other,dogr1252,-0.07304895520801602,-0.002163940837109215,0.06036859908614252,-1.1742034011714926
Doutai,Other,dout1240,-0.05789605229471885,0.0010997012277690703,0.017238220819019857,-3.4223806587623433
Duna,Other,duna1248,-0.06482039688004554,0.0003677852002317315,0.017331878146645885,-3.7611724204795816
Délįne,Other,nort2942,-0.10094823303397449,0.0004766170675966762,0.01784704572417727,-5.683005000887717
Edopi,Other,edop1238,-0.10376664868385647,0.0003646785347743642,0.017230668188678834,-6.043371393284032
Eipo,Other,eipo1242,-0.06153292455968587,0.00014453075924344546,0.019543803178598274,-3.155857371019276
Ekari,Other,ekar1243,-0.16244620317544398,-0.0008270705423247835,0.03702321905876025,-4.365345227723457
Elamite,Other,elam1244,-0.1375416049283707,-6.960489087682445e-05,0.022464101889291068,-6.119630364703277
Ende_(Papua_New_Guinea),Other,ende1235,-0.084621196356922,-0.0005842308122170941,0.01702668615788074,-4.935603132956598
Epena,Other,epen1239,-0.16327258887988846,-2.3021205394108567e-05,0.0869931264067562,-1.8765800749726338
Eyak,Other,eyak1241,-0.09468670870218426,-0.00069003139368029,0.037865532172574684,-2.482380991771299
Foi,Other,foii1241,0.03734802597683118,-0.001605859186622119,0.03790975965436045,1.0275423932679233
Fore,Other,fore1270,-0.06256411627238737,-0.0016243945329232697,0.03780490156457009,-1.6119529271986108
Galeia_A,Other,gale1259,-0.05503355226428347,-0.00034062188514080336,0.02173640867952319,-2.5161898262736573
Ganggalida,Other,gang1267,-0.06642253052285313,-0.001105067618663346,0.036927798266985126,-1.7687884458193142
Gimi,Other,gimi1243,-0.02836912151927596,0.001066721586156686,0.048196714029265494,-0.610743775759462
Grand_Valley_Dani,Other,lowe1415,-0.06331658619360955,-5.256456110504293e-05,0.03714764646019598,-1.7030425251918033
Gui_(Gwi),Other,gwii1239,-0.07664893585706552,0.0003076235306344548,0.01730248843211658,-4.447716274432211
Gününa_Küne,Other,puel1244,-0.10650991658574968,-0.00023985196711210255,0.016842091920996186,-6.3097900852895865
Hewa,Other,hewa1241,-0.03540977789391025,-0.00015484761655070153,0.01713960428859548,-2.0569279012361927
Hoti_Yuwana_,Other,yuwa1244,-0.12177798462483513,0.0020736514351043824,0.06426607223363477,-1.9271698386932008
Huli,Other,huli1244,-0.082273545694709,-0.0007154394815434048,0.01732944576293462,-4.706330908032128
Hunza,Other,hunz1248,,,,
Hupa,Other,hupa1239,-0.06948764225185822,0.0007645628749448285,0.036559967889696954,-1.9215609088814594
I'saka_(Krisa),Other,kris1246,-0.10364890205924249,0.0007604046031566968,0.0379669190623014,-2.7500073548519928
Iau,Other,iauu1242,-0.063389884351899,0.00012344552022530502,0.017855001606526123,-3.557173013577874
Idi,Other,nucl1597,-0.1509979781914566,0.0002251948452154332,0.03732409604364449,-4.05162318894049
Inanwatan_(Suabo),Other,inan1242,-0.1580858557970341,0.0007374656097610736,0.023085986790259246,-6.879641873216703
Isirawa,Other,isir1237,0.0009793596339991231,-0.0005518743220139625,0.01717029373005082,0.08917925226480988
Itonama,Other,iton1250,-0.1638256127691965,0.00036818110445416616,0.02292794459834898,-7.1612958226300885
Iwam,Other,iwam1256,-0.041874850746671216,-0.0009797892334956649,0.03734181398384397,-1.0951546577482525
Iyojwa_ja_Chorote,Other,iyoj1235,-0.1564908027947235,-0.0005235863869858056,0.025831102126597023,-6.037962129658644
Japanese,Other,nucl1643,-0.13565783540827656,0.00076003580900092,0.0172484974441178,-7.908971297891204
Jicarilla,Other,jica1244,0.03590528345753144,7.851144533677113e-05,0.017293866775690666,2.0716461203780643
Jingulu,Other,djin1251,0.037414651402875095,0.0013553908811820396,0.03822262345435628,0.9434009825294536
Kalamang,Other,kara1499,-0.16922718379419366,0.0007646551739252114,0.01736256153815069,-9.790711963473619
Kamang,Other,kama1365,-0.12543188088993948,0.00038665619956559195,0.01743413410068901,-7.21679300863773
Kamano,Other,kama1370,-0.16724795248112628,-0.0038354539963236806,0.05359365047629944,-3.0491018438288324
Kanum,Other,kanu1280,,,,
Karok,Other,karo1304,-0.10733145473744865,0.0009764769611910847,0.037782699733608226,-2.8666011815534285
Kashaya,Other,kash1280,-0.07852221680133151,0.000707956894070512,0.01750688712290788,-4.525657424941571
Kaure,Other,kaur1271,0.08069641827647192,0.00031458505074550923,0.03817979227743574,2.1053501978645413
Kayardild,Other,kaya1318,-0.16404610208876164,0.0013785553964139683,0.0372636122933646,-4.4393081428295185
Kemiju_(Jate),Other,keya1238,-0.09488784444026979,-0.0007481501779629325,0.05452177681385077,-1.726643916681591
Kemtuik,Other,kemt1242,-0.0006052292927376367,-0.00012004413105099112,0.0166183626254959,-0.029195725994224868
Ketengban,Other,kete1254,-0.13475592710728557,0.00047100981207405296,0.03771133260695722,-3.5858435003808937
Ket,Other,kett1243,-0.15366640182309194,0.00033944166055817934,0.017397200670486262,-8.852334717556923
Khalkha-Mongolian,Other,mong1331,0.012155133344964479,-0.0004519212088436788,0.03867011373661846,0.3260154505796029
Kilmeri,Other,kilm1241,0.032233226855782955,0.001100573330996618,0.036857799067846295,0.8446693593255161
Kimaama,Other,kima1246,-0.05144296169849337,0.0003182452701796523,0.016874210324143615,-3.067474327649757
Kiowa_Apache,Other,kiow1264,-0.028004673260086356,0.001248635422471943,0.035311971425315024,-0.8284246815397769
Kiraman,Other,kira1248,-0.113923865003791,-0.002361516877970244,0.03751713850141519,-2.9736369185409086
Kiwaian,Other,sout2949,0.014688286365129824,-0.0015897955875937874,0.03825386265664375,0.4255277982992525
Klon,Other,kelo1247,,,,
Kogi,Other,cogu1240,-0.23284788005385773,-0.0006437716386600557,0.03903392246323439,-5.948777211255367
Koiari,Other,gras1249,-0.13354261417492727,0.0004140784923375836,0.018370464122205162,-7.2919601691143825
Kombai,Other,komb1274,-0.06400858765158365,0.0007307530318331657,0.03791820798505815,-1.7073417791507357
Komnzo,Other,komn1238,-0.01855928579747077,0.0009895517855224485,0.017089041873283726,-1.1439399427977897
Konda_(Western_Dani),Other,west2594,0.017363735419458078,0.001660421894167626,0.03846870734629493,0.4082100649738338
Korafe,Other,kora1295,-0.016381342908727677,0.0003054475848999908,0.017160317188419667,-0.9724057143237683
Korowai,Other,koro1312,-0.11871322395175694,0.00012584075246025462,0.03720957130877138,-3.193776776358704
Kuman,Other,kuma1280,-0.3380274957288852,0.00046532360757633686,0.03789859546119553,-8.931539948044913
Kung,Other,juho1239,-0.3264981559397413,-0.0006924660725070654,0.08958683784377251,-3.636758453684858
Kunimaipa,Other,kuni1267,-0.2191545123436959,0.001246538440689685,0.03898584684990841,-5.6533606062966255
Kunza,Other,kunz1244,-0.2540384456438458,-0.00133496070209622,0.09005100178817164,-2.806226248722784
Kuot,Other,kuot1243,-0.020179705664004295,0.0013599838067687156,0.028810496895182065,-0.7476333903277822
Kwoma,Other,kwom1262,0.010016461295735144,0.00026234542622092854,0.017847289558575292,0.5465320567305719
Lake_Miwok,Other,lake1258,,,,
Lardil,Other,lard1243,-0.05610073721647353,0.00013217003211378863,0.017500084494317086,-3.2132934710599934
Lengua,Other,leng1262,-0.11226617467129593,-0.0008904234500659397,0.018000675290350085,-6.187309610597609
Limilngan,Other,limi1242,-0.011694629350683147,0.001518430309720818,0.04158833637847826,-0.3177107047552316
Lipan_Apache,Other,lipa1241,-0.06558733911154344,-0.0001705781403548591,0.01764129531387679,-3.7081608695553783
Loloda-Laba_(Loda),Other,lolo1264,0.059238313436893064,0.0003073336594069563,0.036868386893909526,1.5984149224391808
Maca,Other,maca1260,-0.1207536190422008,-0.00035607226896204163,0.029399837824426955,-4.095177241869207
Madole,Other,modo1249,-0.07848982257337572,-0.0004681539241933143,0.017897612704278736,-4.359333836212132
Mairasi,Other,nucl1594,-0.0743104013611609,0.00046483602722265354,0.017131962628129785,-4.364662649077143
Maklew,Other,makl1246,-0.22740360146951502,-9.330016471676083e-06,0.09685248739515764,-2.34784131588976
Mala,Other,mala1294,-0.1628476242904371,-0.0005073862271659053,0.03776366733215763,-4.298847265954768
Mali,Other,mali1284,-0.08756457905610199,0.0037101467420018823,0.07772280157342738,-1.174362271435539
Mapudungun,Other,mapu1245,-0.08003879492380113,-0.0005747007192429812,0.017095710753609418,-4.648188972650985
Marind,Other,nucl1622,-0.11968796399367446,-1.2591994155222358e-05,0.01756188376380868,-6.814495165156759
Marra,Other,mara1385,-0.049874203873330435,0.0009187570999646792,0.03786744119435089,-1.341335970196805
Mattole,Other,matt1238,0.022174214849590583,0.007964238833477967,0.18925473614842778,0.07508385948644417
Maybrat,Other,maib1239,-0.06143163206954031,-0.000128689246280685,0.01617306735007256,-3.790433904486559
Mblafe,Other,mbla1238,-0.19802154220264528,0.000701326295301037,0.09655785423202363,-2.0580704705846644
Meriam,Other,meri1244,-0.11197785407538241,-9.851925365675512e-05,0.01659079665624871,-6.743457661485336
Meyah,Other,meya1236,-0.2475929586274803,-0.00099034438923664,0.03814972433855093,-6.4640732931600136
Miani,Other,mian1254,-0.1510599796695074,-0.00041704264716110607,0.03704723431165125,-4.066239756390385
Midob,Other,mido1240,0.09944355602442592,-0.0011319546698810225,0.01803935754614718,5.575337726802124
Mocoví,Other,moco1246,-0.13000517719789323,-0.00037265210584429476,0.017180514703784126,-7.545322554480657
Momu-Fas,Other,fass1245,0.023626464935852298,0.0005089204686436232,0.01750776925459837,1.3204163323740923
Moni,Other,moni1261,0.13503195079282326,0.00014668346892024247,0.04433043801019711,3.0427235411677196
Monumbo,Other,nucl1458,-0.3339828995903301,-0.0014884866350775242,0.039276996451712155,-8.465372686122453
Mosetén_Chimané,Other,mose1249,0.06533368002944379,-0.0012014321749260549,0.03693540638093338,1.8013910966122813
Movima,Other,movi1243,-0.2742895422825783,-0.0015332665215300684,0.03646728802811568,-7.47947792418119
Muisca_Chibcha_,Other,chib1270,-0.15387519735389876,-0.0004893332256951093,0.03751533773846445,-4.088617439552922
Murrinhpatha,Other,murr1258,-0.09413324349475793,0.00041965270534861894,0.016661274520196008,-5.6750098010505745
Nagovisi,Other,sibe1248,-0.17939683837204223,-0.0011840892767936984,0.03650818558416191,-4.881446345352241
Nama,Other,nama1266,-0.022617032359691015,-0.00010073004704982671,0.0167234295997491,-1.3463926270828444
Nambo,Other,namb1293,0.004047440854233437,-0.003024893504663457,0.03701276961031001,0.19107822606517064
Nasioi,Other,naas1242,-0.030804218494824953,0.00013759777749398571,0.038147582581120644,-0.8111081798308273
Navajo,Other,nava1243,-0.044238011774064806,-0.00024619000790239496,0.021186846160059187,-2.076374248145271
Negwa_(Yagwoia),Other,yagw1240,-0.09387735283194105,0.001366518896689898,0.03750888212121477,-2.539235144914161
Neme,Other,neme1244,-0.02341894411857271,0.0025685496082863517,0.06668016073893855,-0.3897335195186985
Nen,Other,nenn1238,0.04108448697632498,0.0004883588663044185,0.03694281026350928,1.0988911731525712
Nen,Other,nenn1238a,0.07972662620944097,5.017472172621717e-05,0.039597315597976045,2.012168003928713
Netsilik,Other,nets1241,-0.0667754866735298,-0.00029118195998946726,0.016455516394977172,-4.040244202475091
Nimboran,Other,nucl1633,-0.022819964830327374,-0.0003832183812213629,0.01677165279592919,-1.337777899537239
Ninam,Other,nina1238,-0.129971237169199,0.0005523445480853634,0.018168021403448472,-7.184248566137735
Nivacle,Other,niva1238,-0.1356007065059647,0.00037091991752824234,0.01923971155760014,-7.067238301178219
Northeastern_Maidu,Other,nort2952,-0.07640918137349773,-0.000308028118764925,0.01658100213182227,-4.589659457836955
Northern_Embera,Other,nort2972,-0.05162718308196599,0.0013633889322298572,0.016527604669187918,-3.2061858372608043
Northern_Haida,Other,nort2938,-0.1958050062652591,-0.00017233146723598524,0.0839382135185551,-2.3306747498834626
Northern_Pomo,Other,nort2966,-0.003713431352088746,-0.00039873081432167457,0.027510598428898133,-0.12048812919624421
NorthMuyu,Other,nort2916,-0.03984430031028468,0.0009462589565168264,0.03765256816806505,-1.083340692319573
Northwestern_Maidu,Other,nort2951,-0.0027166071034152458,-0.0005414197523628327,0.01891390847170464,-0.11500464614738466
Nunamiut,Other,nort2944,-0.05295948026181839,0.00020293189650520208,0.016858533010111084,-3.1534423621817433
Nungon,Other,yaum1237,-0.07288376396330971,-0.00013770306973794782,0.03832206422450331,-1.8982813782525207
Nuu_Chah_Nulth,Other,nuuc1236,-0.3096850899178505,0.0027913684701137893,0.10621192864461532,-2.9420090791638787
Nyulnyul,Other,nyul1247,-0.11243530065849064,-0.0009681056962925719,0.017279226475423893,-6.450936627327443
Onobasulu,Other,onob1238,-0.04107582534194224,-0.000276015876831769,0.017097328603843043,-2.3863265665923805
Pagu,Other,pagu1249,-0.08496243198923775,-0.0002867390861307649,0.023984918672906683,-3.530372316782399
Pilagá,Other,pila1245,-0.1666455837916538,-0.0005495025293206318,0.01704620013152933,-9.743877226638638
Puinave,Other,puin1248,-0.31498042032191154,-0.00017583590154002704,0.03617772843105427,-8.701612789766791
Pumé,Other,pume1238,-0.09558859451924619,-0.001146768241532645,0.016994380930178847,-5.557238399311298
Páez,Other,paez1247,-0.14777817974390836,-0.0007491986933113305,0.016723773687387644,-8.791615086341428
Qawasquar,Other,qawa1238,-0.11441432423037343,0.0008897239449215436,0.01893349309986156,-6.08995115519059
Quechan,Other,quec1382,-0.06915974180900622,-0.000285678647614701,0.025846998486311886,-2.6646832202921362
Riantana,Other,rian1263,,,,
Rotokas,Other,roto1249,-0.023424388887584476,-0.0008473766339816332,0.01700049866395931,-1.3280205892704557
Sanapana,Other,sana1298,-0.036957123903760464,-3.75645210790089e-05,0.01747138751558266,-2.1131440962976207
Savosavo,Other,savo1255,-0.11487061792006689,4.926698162577445e-06,0.017573294851466727,-6.536938325406949
Sawi,Other,sawi1257,-0.20886549028727203,-3.827396783274398e-05,0.03717933337242595,-5.616755260983672
Selk_nam,Other,onaa1245,-0.10308372076308292,0.0012325478401650693,0.01697018494621955,-6.147031922977748
Seri,Other,seri1257,-0.12351362770814056,8.42712719157862e-05,0.017818906119957224,-6.9363348203303214
Setaman_Baktamin,Other,seta1246,0.04881865340881493,0.0026209099080136264,0.036294761791582114,1.2728487864470845
Shasta,Other,shas1239,-0.01533217866518573,0.0005971168270910489,0.01779958107173618,-0.8949253034708095
Sion,Other,sion1247,-0.1556610979952367,0.0005700485366769238,0.020718279445380648,-7.5407394201716365
